Sensor_0,Sensor_1,Sensor_2,Sensor_3,x,z,time
83432.75,91596.25,79924.5,82062.5,0,0,9.932462692
83418.75,91617.5,79913.25,82067.5,0,0,9.995347738
83442,91615.5,79934.75,82044,0,0,10.04592657
83407.25,91601.25,79932.25,82077.5,0,0,10.10600138
83409,91591.5,79929.5,82068.5,0,0,10.16850686
83421.75,91607.75,79917.75,82076.5,0,0,10.23053885
83435.75,91594.25,79914.75,82064.5,0,0,10.29247236
83430.5,91585.5,79922.25,82078.25,0,0,10.34408712
83416,91589.75,79922.25,82066.75,0,0,10.40035224
83433,91617.75,79923.5,82053.75,0,0,10.46130323
83404.5,91605.25,79916.75,82078.5,0,0,10.52419758
83432,91619.75,79904.75,82075.5,0,0,10.58738256
83427.5,91611.75,79935,82064.75,0,0,10.63670278
83421.75,91603.25,79901.5,82049.5,0,0,10.69559741
83438.25,91602.5,79907,82093.25,0,0,10.75760984
83427.75,91596.25,79907.25,82067.75,0,0,10.81953478
83413,91614.75,79927.5,82077.5,0,0,10.88142776
83431.75,91609.5,79921,82071,0,0,10.93236256
83414.5,91591.75,79912.75,82074.75,0,0,10.99237037
83438.75,91617.25,79909.75,82072,0,0,11.04945207
83418.25,91623.5,79913,82079.5,0,0,11.11246443
83421.5,91586,79921.75,82064.25,0,0,11.17456841
83442.25,91614.75,79929.5,82058,0,0,11.23741484
83416.25,91575.25,79934.25,82065.25,0,0,11.29943419
83429.5,91587.5,79917.5,82051.75,0,0,11.3456614
83427.5,91577.5,79906,82071,0,0,11.40837359
83425,91584,79917.25,82081,0,0,11.46888542
83427.25,91581.75,79916.25,82071,0,0,11.53289056
83435.5,91614.75,79940,82070.75,0,0,11.59490657
83430.75,91625.25,79923.5,82092.5,0,0,11.64345837
